frame_number,monkey_ID,monkey_name,monkey_id_confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_confidence,nose_x,nose_y,nose_confidence,left_eye_x,left_eye_y,left_eye_confidence,right_eye_x,right_eye_y,right_eye_confidence,left_ear_x,left_ear_y,left_ear_confidence,right_ear_x,right_ear_y,right_ear_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
243,0,Elm,0.7302,1425.9,112.6,1715.6,474.3,0.9300,1389.65,112.00,0.0000,1675.29,183.41,0.0000,1656.91,176.34,0.0000,1692.96,155.84,0.0000,1610.95,138.16,0.0000,1389.65,112.00,0.0000,1389.65,112.00,0.0000,1389.65,112.00,0.0000,1389.65,112.00,0.0000,1595.39,401.18,0.0000,1488.63,419.56,0.0000,1560.04,385.62,0.0000,1470.96,370.07,0.0000,1626.50,324.82,0.0000,1547.32,303.61,0.0000,1584.08,407.54,0.0000,1507.02,411.78,0.0000
244,0,Elm,0.6951,1598.4,245.9,1910.4,506.7,0.9516,1811.28,387.59,0.0000,1832.61,389.42,0.0000,1822.86,363.83,0.0000,1879.53,379.06,0.0000,1825.91,326.66,0.0000,1825.91,296.80,0.0000,1772.89,337.02,0.0000,1786.30,444.27,0.0000,1598.00,219.41,0.0000,1775.94,399.17,0.0000,1775.33,397.95,0.0000,1598.00,425.98,0.0000,1598.00,438.78,0.0000,1766.19,426.59,0.0000,1761.31,425.98,0.0000,1743.64,485.70,0.0000,1729.62,486.31,0.0000
244,0,Elm,0.7153,1425.8,126.7,1718.5,461.6,0.9371,1404.06,126.00,0.0000,1676.25,196.66,0.0000,1657.28,189.47,0.0000,1695.22,175.07,0.0000,1621.94,126.00,0.0000,1404.06,126.00,0.0000,1404.06,126.00,0.0000,1645.50,309.86,0.0000,1506.79,293.50,0.0000,1597.08,274.53,0.0000,1560.44,297.43,0.0000,1561.75,386.41,0.0000,1467.53,361.55,0.0000,1623.91,317.71,0.0000,1547.35,294.15,0.0000,1582.69,402.77,0.0000,1519.87,402.77,0.0000
245,0,Elm,0.7006,1599.4,241.5,1909.7,507.8,0.9523,1810.31,388.73,0.0000,1832.11,389.34,0.0000,1822.42,363.91,0.0000,1878.73,383.89,0.0000,1825.45,339.69,0.0000,1835.13,307.60,0.0000,1775.80,339.69,0.0000,1786.09,442.02,0.0000,1599.00,219.20,0.0000,1775.80,422.64,0.0000,1781.85,400.84,0.0000,1599.00,423.85,0.0000,1599.00,437.17,0.0000,1765.50,425.06,0.0000,1760.66,425.06,0.0000,1743.71,484.40,0.0000,1729.18,485.00,0.0000
245,0,Elm,0.7262,1430.0,121.9,1721.5,464.9,0.9241,1404.54,121.00,0.0000,1693.28,196.03,0.0000,1675.86,189.33,0.0000,1704.00,163.21,0.0000,1635.67,139.09,0.0000,1655.09,228.86,0.0000,1404.54,121.00,0.0000,1655.09,273.07,0.0000,1509.05,278.43,0.0000,1719.41,273.07,0.0000,1586.76,311.26,0.0000,1565.32,387.63,0.0000,1469.53,362.17,0.0000,1628.97,322.65,0.0000,1532.50,313.94,0.0000,1586.76,400.36,0.0000,1492.30,387.63,0.0000
246,0,Elm,0.7018,1595.4,242.6,1910.6,507.2,0.9571,1809.72,389.66,0.0000,1832.48,391.50,0.0000,1825.10,369.35,0.0000,1879.24,384.73,0.0000,1825.71,340.44,0.0000,1838.63,310.29,0.0000,1779.57,346.59,0.0000,1785.72,448.10,0.0000,1663.29,377.97,0.0000,1775.26,425.34,0.0000,1781.42,397.04,0.0000,1654.68,439.49,0.0000,1595.00,438.88,0.0000,1764.80,425.96,0.0000,1760.50,420.42,0.0000,1731.58,486.86,0.0000,1729.12,483.17,0.0000
246,0,Elm,0.7227,1439.8,120.6,1740.2,446.0,0.9362,1426.27,120.00,0.0000,1701.96,198.32,0.0000,1426.27,120.00,0.0000,1710.88,158.84,0.0000,1647.21,137.19,0.0000,1664.40,232.06,0.0000,1426.27,120.00,0.0000,1664.40,264.54,0.0000,1510.31,270.27,0.0000,1710.88,272.18,0.0000,1654.85,293.82,0.0000,1567.62,398.88,0.0000,1470.84,336.48,0.0000,1640.20,324.39,0.0000,1526.87,317.38,0.0000,1600.09,398.25,0.0000,1509.04,389.97,0.0000
247,0,Elm,0.7295,1439.5,136.3,1765.6,453.5,0.9496,1696.87,247.43,0.0000,1712.15,225.14,0.0000,1702.60,225.14,0.0000,1722.34,170.38,0.0000,1676.50,155.10,0.0000,1658.03,188.85,0.0000,1439.00,130.91,0.0000,1667.58,258.25,0.0000,1538.96,281.17,0.0000,1439.00,130.91,0.0000,1439.00,130.91,0.0000,1591.18,410.43,0.0000,1476.57,354.39,0.0000,1636.38,335.29,0.0000,1540.24,313.64,0.0000,1580.35,409.79,0.0000,1439.00,130.91,0.0000
247,0,Elm,0.6975,1598.0,246.9,1911.8,508.3,0.9603,1811.35,390.88,0.0000,1833.36,392.72,0.0000,1826.64,365.82,0.0000,1880.43,387.22,0.0000,1826.64,337.09,0.0000,1826.64,313.25,0.0000,1781.40,341.98,0.0000,1783.23,445.90,0.0000,1598.00,220.32,0.0000,1776.51,426.34,0.0000,1782.62,403.72,0.0000,1645.07,441.01,0.0000,1598.00,440.40,0.0000,1765.50,427.56,0.0000,1761.22,425.12,0.0000,1734.33,478.92,0.0000,1722.71,482.58,0.0000
248,0,Elm,0.6904,1599.4,247.0,1913.9,508.3,0.9613,1809.97,391.96,0.0000,1834.50,394.41,0.0000,1825.30,371.11,0.0000,1881.72,391.35,0.0000,1825.91,347.19,0.0000,1859.03,394.41,0.0000,1784.82,328.79,0.0000,1788.50,450.84,0.0000,1678.73,385.83,0.0000,1770.72,428.14,0.0000,1777.46,399.32,0.0000,1658.49,441.64,0.0000,1599.00,428.14,0.0000,1768.88,428.14,0.0000,1763.36,421.40,0.0000,1735.76,488.86,0.0000,1724.11,485.18,0.0000
248,0,Elm,0.7310,1438.0,148.7,1785.2,453.5,0.9413,1713.63,280.54,0.0000,1738.78,256.07,0.0000,1713.63,247.23,0.0000,1740.14,226.16,0.0000,1690.52,188.10,0.0000,1648.38,188.78,0.0000,1437.00,126.25,0.0000,1664.70,336.27,0.0000,1585.17,324.72,0.0000,1734.02,280.54,0.0000,1706.84,319.28,0.0000,1555.27,374.34,0.0000,1437.00,126.25,0.0000,1624.59,375.70,0.0000,1553.91,321.32,0.0000,1574.30,410.36,0.0000,1437.00,126.25,0.0000
249,0,Elm,0.7310,1436.9,147.0,1778.1,448.6,0.9542,1733.91,264.56,0.0000,1750.61,251.20,0.0000,1749.95,251.20,0.0000,1723.23,167.71,0.0000,1701.18,209.79,0.0000,1661.77,187.75,0.0000,1436.00,126.96,0.0000,1661.77,301.30,0.0000,1436.00,126.96,0.0000,1727.90,291.28,0.0000,1436.00,126.96,0.0000,1500.12,351.40,0.0000,1436.00,126.96,0.0000,1630.38,351.40,0.0000,1564.92,351.40,0.0000,1596.31,419.53,0.0000,1436.00,126.96,0.0000
249,0,Elm,0.6971,1600.8,245.0,1911.6,508.7,0.9574,1811.99,392.21,0.0000,1833.86,406.18,0.0000,1827.18,379.46,0.0000,1880.63,391.00,0.0000,1827.18,348.48,0.0000,1846.61,328.43,0.0000,1791.34,318.11,0.0000,1787.69,444.45,0.0000,1751.86,385.53,0.0000,1777.97,425.62,0.0000,1818.06,414.69,0.0000,1653.45,440.20,0.0000,1600.00,426.83,0.0000,1767.65,426.83,0.0000,1762.79,426.83,0.0000,1735.46,475.43,0.0000,1723.91,486.36,0.0000
250,0,Elm,0.7041,1439.8,138.7,1787.7,451.1,0.9599,1726.51,246.75,0.0000,1740.78,220.92,0.0000,1730.59,222.96,0.0000,1692.52,150.91,0.0000,1692.52,188.98,0.0000,1661.26,182.86,0.0000,1439.00,120.33,0.0000,1669.41,274.62,0.0000,1439.00,120.33,0.0000,1715.63,275.30,0.0000,1439.00,120.33,0.0000,1553.87,350.06,0.0000,1439.00,120.33,0.0000,1637.47,350.06,0.0000,1556.59,341.91,0.0000,1439.00,120.33,0.0000,1439.00,120.33,0.0000
250,0,Elm,0.6715,1603.2,246.7,1913.9,507.8,0.9599,1808.86,391.92,0.0000,1835.50,393.73,0.0000,1826.42,360.43,0.0000,1882.73,391.31,0.0000,1819.76,319.87,0.0000,1820.36,297.46,0.0000,1775.56,338.64,0.0000,1786.46,444.59,0.0000,1603.00,221.78,0.0000,1768.90,409.48,0.0000,1785.85,399.18,0.0000,1662.34,443.38,0.0000,1603.00,446.41,0.0000,1765.87,424.61,0.0000,1761.03,425.22,0.0000,1737.41,486.98,0.0000,1725.91,483.34,0.0000
251,0,Elm,0.6307,1441.1,134.1,1775.0,447.7,0.9602,1441.00,123.56,0.0000,1724.77,210.32,0.0000,1441.00,123.56,0.0000,1672.58,145.74,0.0000,1675.84,170.53,0.0000,1647.14,183.58,0.0000,1441.00,123.56,0.0000,1441.00,123.56,0.0000,1566.25,319.27,0.0000,1730.64,284.04,0.0000,1441.00,123.56,0.0000,1569.51,396.89,0.0000,1441.00,123.56,0.0000,1643.23,333.62,0.0000,1441.00,123.56,0.0000,1585.82,409.29,0.0000,1441.00,123.56,0.0000
251,0,Elm,0.6908,1595.9,247.1,1912.0,508.1,0.9621,1804.84,390.19,0.0000,1832.00,395.12,0.0000,1825.83,380.93,0.0000,1879.52,392.04,0.0000,1825.83,342.66,0.0000,1843.73,329.09,0.0000,1782.62,338.34,0.0000,1781.39,446.97,0.0000,1663.51,380.93,0.0000,1767.20,478.45,0.0000,1775.22,410.55,0.0000,1654.87,442.65,0.0000,1595.00,429.07,0.0000,1764.73,426.60,0.0000,1760.41,421.66,0.0000,1732.63,480.91,0.0000,1729.55,484.00,0.0000
252,1,Jok,0.5058,1443.0,127.3,1786.2,451.0,0.9574,1442.00,117.59,0.0000,1714.11,200.91,0.0000,1442.00,117.59,0.0000,1636.17,139.77,0.0000,1661.03,158.58,0.0000,1634.16,200.91,0.0000,1442.00,117.59,0.0000,1666.41,259.36,0.0000,1587.12,319.16,0.0000,1715.45,270.11,0.0000,1442.00,117.59,0.0000,1591.16,411.88,0.0000,1460.81,354.09,0.0000,1650.28,333.27,0.0000,1442.00,117.59,0.0000,1602.58,411.88,0.0000,1442.00,117.59,0.0000
252,0,Elm,0.6922,1597.4,249.3,1914.2,508.3,0.9610,1806.89,390.78,0.0000,1834.75,394.50,0.0000,1825.46,361.68,0.0000,1883.66,388.93,0.0000,1817.41,329.49,0.0000,1828.56,396.36,0.0000,1773.46,350.54,0.0000,1779.03,448.36,0.0000,1669.44,383.35,0.0000,1770.36,411.83,0.0000,1783.98,401.31,0.0000,1657.06,444.03,0.0000,1597.00,429.79,0.0000,1763.55,427.31,0.0000,1759.21,424.22,0.0000,1734.45,482.42,0.0000,1723.30,483.65,0.0000
253,1,Jok,0.5610,1441.4,129.2,1777.6,445.8,0.9574,1441.00,118.50,0.0000,1706.78,200.53,0.0000,1441.00,118.50,0.0000,1718.59,144.75,0.0000,1655.59,158.53,0.0000,1628.03,199.88,0.0000,1441.00,118.50,0.0000,1441.00,118.50,0.0000,1583.41,316.03,0.0000,1776.34,275.34,0.0000,1749.44,289.12,0.0000,1598.50,405.28,0.0000,1456.09,350.16,0.0000,1644.44,329.81,0.0000,1441.00,118.50,0.0000,1598.50,405.28,0.0000,1441.00,118.50,0.0000
253,0,Elm,0.6768,1595.1,246.4,1910.0,506.8,0.9613,1810.33,391.20,0.0000,1838.63,391.20,0.0000,1825.10,364.74,0.0000,1883.54,385.66,0.0000,1816.48,327.21,0.0000,1824.48,313.06,0.0000,1769.73,348.74,0.0000,1775.88,449.64,0.0000,1663.91,380.12,0.0000,1775.88,488.40,0.0000,1780.80,404.12,0.0000,1649.76,441.03,0.0000,1595.00,426.88,0.0000,1760.50,417.65,0.0000,1755.58,420.11,0.0000,1732.20,488.40,0.0000,1730.97,487.79,0.0000
254,0,Elm,0.5904,1439.8,139.4,1775.5,449.9,0.9617,1439.00,125.88,0.0000,1711.34,213.81,0.0000,1439.00,125.88,0.0000,1657.53,149.50,0.0000,1439.00,125.88,0.0000,1439.00,125.88,0.0000,1439.00,125.88,0.0000,1439.00,125.88,0.0000,1439.00,125.88,0.0000,1439.00,125.88,0.0000,1439.00,125.88,0.0000,1596.50,400.84,0.0000,1439.00,125.88,0.0000,1642.44,336.53,0.0000,1542.69,323.41,0.0000,1596.50,403.47,0.0000,1439.00,125.88,0.0000
254,0,Elm,0.7036,1598.5,245.1,1913.9,507.4,0.9649,1813.33,393.89,0.0000,1834.25,392.66,0.0000,1828.10,364.97,0.0000,1886.54,390.20,0.0000,1817.02,326.21,0.0000,1818.87,296.06,0.0000,1770.27,349.59,0.0000,1777.65,444.95,0.0000,1598.00,217.93,0.0000,1773.34,296.06,0.0000,1783.80,397.58,0.0000,1656.45,440.64,0.0000,1598.00,447.41,0.0000,1763.50,423.42,0.0000,1749.96,424.03,0.0000,1745.04,478.17,0.0000,1723.51,488.02,0.0000
255,0,Elm,0.6642,1441.3,144.5,1793.7,449.4,0.9647,1441.00,120.62,0.0000,1720.81,222.38,0.0000,1441.00,120.62,0.0000,1685.06,163.94,0.0000,1441.00,120.62,0.0000,1441.00,120.62,0.0000,1441.00,120.62,0.0000,1653.44,277.38,0.0000,1558.56,322.06,0.0000,1713.25,284.25,0.0000,1441.00,120.62,0.0000,1573.69,354.38,0.0000,1441.00,120.62,0.0000,1648.62,342.00,0.0000,1548.94,327.56,0.0000,1606.00,408.00,0.0000,1441.00,120.62,0.0000
255,0,Elm,0.6732,1600.3,250.9,1914.5,507.4,0.9624,1814.65,394.73,0.0000,1839.18,395.96,0.0000,1835.50,367.14,0.0000,1887.63,393.51,0.0000,1818.33,321.14,0.0000,1820.17,299.68,0.0000,1776.01,350.58,0.0000,1779.08,454.22,0.0000,1668.07,382.47,0.0000,1781.53,401.48,0.0000,1807.90,397.19,0.0000,1659.49,443.18,0.0000,1600.00,443.18,0.0000,1764.97,421.11,0.0000,1760.07,423.56,0.0000,1736.15,489.79,0.0000,1724.50,484.27,0.0000
256,0,Elm,0.5847,1441.4,144.7,1790.5,448.0,0.9618,1441.00,120.82,0.0000,1719.11,222.39,0.0000,1441.00,120.82,0.0000,1682.98,163.77,0.0000,1441.00,120.82,0.0000,1441.00,120.82,0.0000,1441.00,120.82,0.0000,1652.31,267.38,0.0000,1543.93,314.41,0.0000,1710.93,288.51,0.0000,1441.00,120.82,0.0000,1480.54,350.54,0.0000,1441.00,120.82,0.0000,1628.45,340.31,0.0000,1557.56,331.45,0.0000,1593.01,409.16,0.0000,1441.00,120.82,0.0000
256,0,Elm,0.6953,1597.6,247.7,1913.8,508.2,0.9634,1813.02,393.27,0.0000,1837.70,394.51,0.0000,1827.83,366.73,0.0000,1886.46,390.19,0.0000,1817.34,328.47,0.0000,1818.57,295.76,0.0000,1772.90,350.07,0.0000,1777.84,451.29,0.0000,1665.51,380.93,0.0000,1777.84,427.22,0.0000,1783.39,400.68,0.0000,1651.31,429.07,0.0000,1597.00,442.03,0.0000,1763.02,426.60,0.0000,1758.09,427.22,0.0000,1735.25,490.17,0.0000,1730.93,489.55,0.0000
257,0,Elm,0.6275,1441.5,146.7,1787.4,448.6,0.9629,1441.00,124.38,0.0000,1715.37,224.39,0.0000,1441.00,124.38,0.0000,1680.90,165.60,0.0000,1441.00,124.38,0.0000,1441.00,124.38,0.0000,1441.00,124.38,0.0000,1645.09,277.10,0.0000,1547.77,319.00,0.0000,1693.74,284.54,0.0000,1441.00,124.38,0.0000,1488.98,352.11,0.0000,1441.00,124.38,0.0000,1632.92,342.65,0.0000,1557.23,341.30,0.0000,1591.70,420.37,0.0000,1441.00,124.38,0.0000
257,0,Elm,0.6877,1594.6,247.4,1913.0,508.0,0.9639,1812.07,392.79,0.0000,1836.99,393.42,0.0000,1827.02,365.38,0.0000,1886.21,388.43,0.0000,1816.43,326.75,0.0000,1817.67,294.35,0.0000,1774.06,348.56,0.0000,1766.58,445.13,0.0000,1666.90,380.96,0.0000,1787.14,399.65,0.0000,1782.16,399.65,0.0000,1653.81,427.06,0.0000,1628.89,443.26,0.0000,1765.34,428.31,0.0000,1759.11,425.81,0.0000,1742.91,480.64,0.0000,1731.07,485.63,0.0000
258,0,Elm,0.5851,1440.7,148.5,1787.4,450.0,0.9626,1440.00,124.96,0.0000,1440.00,124.96,0.0000,1440.00,124.96,0.0000,1665.69,167.65,0.0000,1440.00,124.96,0.0000,1440.00,124.96,0.0000,1440.00,124.96,0.0000,1644.68,269.99,0.0000,1547.08,318.11,0.0000,1693.47,286.94,0.0000,1440.00,124.96,0.0000,1478.63,353.35,0.0000,1440.00,124.96,0.0000,1637.22,343.19,0.0000,1556.57,342.51,0.0000,1601.98,412.32,0.0000,1440.00,124.96,0.0000
258,0,Elm,0.7037,1597.7,250.4,1913.0,508.0,0.9638,1812.40,394.42,0.0000,1834.62,395.66,0.0000,1827.83,369.12,0.0000,1882.14,391.34,0.0000,1827.21,330.23,0.0000,1827.21,299.38,0.0000,1775.98,351.22,0.0000,1777.22,448.73,0.0000,1666.12,382.70,0.0000,1769.81,431.45,0.0000,1777.22,401.83,0.0000,1651.31,430.22,0.0000,1597.00,444.41,0.0000,1763.02,427.75,0.0000,1762.41,424.05,0.0000,1736.48,491.94,0.0000,1732.78,486.38,0.0000
259,0,Elm,0.5570,1440.3,147.7,1786.6,451.7,0.9643,1440.00,125.38,0.0000,1440.00,125.38,0.0000,1440.00,125.38,0.0000,1679.90,167.95,0.0000,1440.00,125.38,0.0000,1440.00,125.38,0.0000,1440.00,125.38,0.0000,1648.82,278.78,0.0000,1440.00,125.38,0.0000,1703.55,286.21,0.0000,1440.00,125.38,0.0000,1478.52,349.73,0.0000,1440.00,125.38,0.0000,1636.65,342.98,0.0000,1546.10,335.54,0.0000,1590.70,411.23,0.0000,1440.00,125.38,0.0000
259,0,Elm,0.6885,1598.9,250.0,1913.1,509.1,0.9649,1812.72,393.58,0.0000,1837.33,395.43,0.0000,1828.71,368.36,0.0000,1882.24,393.58,0.0000,1827.48,330.21,0.0000,1827.48,315.45,0.0000,1777.03,351.13,0.0000,1778.26,448.34,0.0000,1665.68,380.66,0.0000,1765.96,491.40,0.0000,1767.19,407.12,0.0000,1652.14,430.49,0.0000,1598.00,429.88,0.0000,1763.50,420.65,0.0000,1758.58,421.27,0.0000,1734.58,482.17,0.0000,1731.51,485.25,0.0000
260,0,Elm,0.6146,1440.5,147.7,1782.3,450.8,0.9612,1440.00,126.96,0.0000,1440.00,126.96,0.0000,1440.00,126.96,0.0000,1662.43,169.04,0.0000,1440.00,126.96,0.0000,1631.04,201.77,0.0000,1440.00,126.96,0.0000,1641.73,279.93,0.0000,1440.00,126.96,0.0000,1704.52,279.26,0.0000,1440.00,126.96,0.0000,1580.94,350.06,0.0000,1440.00,126.96,0.0000,1641.73,341.38,0.0000,1544.87,334.03,0.0000,1589.62,409.51,0.0000,1440.00,126.96,0.0000
260,0,Elm,0.6866,1597.7,246.1,1914.3,508.7,0.9578,1813.08,393.36,0.0000,1835.37,394.59,0.0000,1828.56,380.35,0.0000,1882.42,392.12,0.0000,1826.08,337.01,0.0000,1828.56,327.73,0.0000,1775.31,348.78,0.0000,1779.03,447.22,0.0000,1657.68,380.97,0.0000,1766.64,418.74,0.0000,1783.98,399.55,0.0000,1651.48,442.27,0.0000,1597.00,428.03,0.0000,1763.55,426.17,0.0000,1762.93,418.74,0.0000,1733.83,489.94,0.0000,1731.35,483.13,0.0000
261,1,Jok,0.5032,1440.6,148.4,1786.5,451.4,0.9644,1440.00,126.38,0.0000,1715.04,226.39,0.0000,1440.00,126.38,0.0000,1679.90,168.95,0.0000,1440.00,126.38,0.0000,1440.00,126.38,0.0000,1440.00,126.38,0.0000,1440.00,126.38,0.0000,1563.67,328.43,0.0000,1721.12,280.45,0.0000,1440.00,126.38,0.0000,1478.52,351.41,0.0000,1440.00,126.38,0.0000,1644.09,343.30,0.0000,1546.77,335.19,0.0000,1601.51,412.23,0.0000,1440.00,126.38,0.0000
261,0,Elm,0.6911,1600.1,248.8,1914.0,508.8,0.9630,1809.74,393.35,0.0000,1835.50,395.19,0.0000,1829.37,381.70,0.0000,1883.34,392.73,0.0000,1823.85,343.67,0.0000,1829.37,314.23,0.0000,1779.69,350.42,0.0000,1779.08,447.32,0.0000,1668.07,382.31,0.0000,1771.11,429.53,0.0000,1778.46,400.71,0.0000,1653.97,428.92,0.0000,1600.00,428.92,0.0000,1764.97,427.08,0.0000,1751.48,423.40,0.0000,1737.38,480.43,0.0000,1725.11,485.95,0.0000
262,0,Elm,0.6246,1440.0,149.5,1785.9,451.1,0.9612,1439.00,127.38,0.0000,1439.00,127.38,0.0000,1439.00,127.38,0.0000,1678.90,169.95,0.0000,1439.00,127.38,0.0000,1651.87,211.17,0.0000,1439.00,127.38,0.0000,1643.09,281.45,0.0000,1439.00,127.38,0.0000,1707.29,269.96,0.0000,1439.00,127.38,0.0000,1570.10,352.41,0.0000,1439.00,127.38,0.0000,1643.09,344.30,0.0000,1545.77,331.46,0.0000,1601.19,409.85,0.0000,1439.00,127.38,0.0000
262,0,Elm,0.6916,1597.7,247.0,1914.9,508.9,0.9623,1813.08,394.59,0.0000,1835.37,395.21,0.0000,1824.84,380.35,0.0000,1882.42,392.74,0.0000,1822.99,346.92,0.0000,1828.56,327.73,0.0000,1775.93,349.40,0.0000,1778.41,446.60,0.0000,1657.68,380.35,0.0000,1766.03,489.94,0.0000,1777.17,405.12,0.0000,1656.44,442.27,0.0000,1597.00,428.03,0.0000,1763.55,426.79,0.0000,1762.31,421.84,0.0000,1736.31,480.65,0.0000,1732.59,481.27,0.0000
263,0,Elm,0.5993,1439.1,149.6,1784.0,452.0,0.9610,1439.00,127.44,0.0000,1712.57,227.84,0.0000,1439.00,127.44,0.0000,1678.21,169.89,0.0000,1439.00,127.44,0.0000,1439.00,127.44,0.0000,1439.00,127.44,0.0000,1439.00,127.44,0.0000,1560.96,324.87,0.0000,1705.84,288.48,0.0000,1439.00,127.44,0.0000,1477.41,351.15,0.0000,1439.00,127.44,0.0000,1635.08,336.32,0.0000,1545.46,330.26,0.0000,1600.72,409.77,0.0000,1439.00,127.44,0.0000
263,0,Elm,0.6839,1599.9,248.7,1913.4,509.1,0.9636,1813.04,393.96,0.0000,1835.11,395.80,0.0000,1828.37,381.70,0.0000,1881.72,393.35,0.0000,1827.75,343.06,0.0000,1828.37,309.94,0.0000,1776.24,350.42,0.0000,1778.08,447.32,0.0000,1659.10,380.47,0.0000,1767.04,433.82,0.0000,1778.08,405.61,0.0000,1599.00,428.92,0.0000,1599.00,441.80,0.0000,1763.97,426.46,0.0000,1759.68,422.79,0.0000,1735.15,480.43,0.0000,1732.08,482.89,0.0000
264,0,Elm,0.6104,1438.9,148.8,1785.9,451.6,0.9612,1438.00,126.31,0.0000,1707.74,226.62,0.0000,1438.00,126.31,0.0000,1678.60,169.01,0.0000,1438.00,126.31,0.0000,1438.00,126.31,0.0000,1438.00,126.31,0.0000,1438.00,126.31,0.0000,1553.89,324.89,0.0000,1706.38,288.29,0.0000,1438.00,126.31,0.0000,1476.63,354.71,0.0000,1438.00,126.31,0.0000,1642.68,343.87,0.0000,1545.08,336.41,0.0000,1600.66,410.28,0.0000,1438.00,126.31,0.0000
264,0,Elm,0.6954,1599.6,247.5,1913.4,508.7,0.9640,1813.65,392.96,0.0000,1838.18,394.19,0.0000,1828.37,380.08,0.0000,1882.34,392.35,0.0000,1827.75,342.06,0.0000,1828.37,308.94,0.0000,1776.85,349.42,0.0000,1778.08,446.32,0.0000,1659.10,380.70,0.0000,1770.11,428.53,0.0000,1778.08,404.00,0.0000,1599.00,427.92,0.0000,1599.00,441.41,0.0000,1763.97,425.46,0.0000,1759.68,421.17,0.0000,1745.57,479.43,0.0000,1732.08,484.95,0.0000
265,0,Elm,0.5612,1438.3,148.5,1785.3,451.4,0.9616,1438.00,126.31,0.0000,1707.74,227.29,0.0000,1438.00,126.31,0.0000,1678.60,167.65,0.0000,1438.00,126.31,0.0000,1438.00,126.31,0.0000,1438.00,126.31,0.0000,1644.03,269.99,0.0000,1438.00,126.31,0.0000,1702.32,287.61,0.0000,1438.00,126.31,0.0000,1476.63,352.00,0.0000,1438.00,126.31,0.0000,1630.48,343.87,0.0000,1545.08,343.87,0.0000,1600.66,412.99,0.0000,1438.00,126.31,0.0000
265,0,Elm,0.6654,1599.0,249.6,1913.5,508.8,0.9642,1809.64,393.58,0.0000,1834.25,395.43,0.0000,1828.10,381.28,0.0000,1882.24,393.58,0.0000,1828.10,343.13,0.0000,1837.94,319.14,0.0000,1783.19,343.75,0.0000,1778.26,446.49,0.0000,1666.29,381.89,0.0000,1765.96,489.56,0.0000,1777.65,405.88,0.0000,1657.68,442.80,0.0000,1598.00,429.26,0.0000,1763.50,426.80,0.0000,1759.19,421.88,0.0000,1734.58,484.63,0.0000,1731.51,484.02,0.0000
266,0,Elm,0.5845,1439.7,147.6,1781.2,450.5,0.9646,1439.00,126.96,0.0000,1710.20,225.82,0.0000,1439.00,126.96,0.0000,1668.78,167.71,0.0000,1439.00,126.96,0.0000,1439.00,126.96,0.0000,1439.00,126.96,0.0000,1439.00,126.96,0.0000,1439.00,126.96,0.0000,1708.19,291.28,0.0000,1439.00,126.96,0.0000,1477.07,349.39,0.0000,1439.00,126.96,0.0000,1622.69,342.05,0.0000,1544.54,341.38,0.0000,1598.64,409.51,0.0000,1439.00,126.96,0.0000
266,0,Elm,0.6965,1597.5,250.1,1913.5,509.1,0.9662,1812.40,395.04,0.0000,1834.00,396.89,0.0000,1827.83,382.70,0.0000,1882.14,395.66,0.0000,1827.83,345.05,0.0000,1827.83,320.36,0.0000,1784.62,351.22,0.0000,1777.84,448.12,0.0000,1669.21,382.70,0.0000,1766.11,491.94,0.0000,1777.22,406.77,0.0000,1631.56,431.45,0.0000,1597.00,444.41,0.0000,1763.02,421.58,0.0000,1762.41,428.37,0.0000,1734.02,480.83,0.0000,1730.93,484.53,0.0000
267,0,Elm,0.6255,1438.9,148.5,1784.5,451.7,0.9626,1438.00,126.38,0.0000,1708.31,226.39,0.0000,1438.00,126.38,0.0000,1677.90,167.60,0.0000,1438.00,126.38,0.0000,1640.73,210.17,0.0000,1438.00,126.38,0.0000,1642.76,280.45,0.0000,1438.00,126.38,0.0000,1706.29,279.78,0.0000,1438.00,126.38,0.0000,1586.67,354.11,0.0000,1438.00,126.38,0.0000,1642.09,343.98,0.0000,1544.10,343.30,0.0000,1600.19,412.23,0.0000,1438.00,126.38,0.0000
267,0,Elm,0.6935,1599.7,246.5,1914.4,509.7,0.9664,1813.72,393.66,0.0000,1835.25,401.65,0.0000,1829.10,381.35,0.0000,1872.16,393.66,0.0000,1829.10,343.21,0.0000,1828.48,366.59,0.0000,1784.19,349.36,0.0000,1778.65,437.95,0.0000,1659.29,378.28,0.0000,1767.57,416.42,0.0000,1784.80,396.12,0.0000,1653.14,437.34,0.0000,1599.00,441.64,0.0000,1763.88,426.26,0.0000,1760.19,421.34,0.0000,1732.51,482.25,0.0000,1724.51,482.87,0.0000
