frame_number,monkey_ID,monkey_name,monkey_id_confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_confidence,nose_x,nose_y,nose_confidence,left_eye_x,left_eye_y,left_eye_confidence,right_eye_x,right_eye_y,right_eye_confidence,left_ear_x,left_ear_y,left_ear_confidence,right_ear_x,right_ear_y,right_ear_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_confidence,left_hip_x,left_hip_y,left_hip_confidence,right_hip_x,right_hip_y,right_hip_confidence,left_knee_x,left_knee_y,left_knee_confidence,right_knee_x,right_knee_y,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_confidence
205,1,Jok,0.6511,1003.6,158.9,1084.7,345.3,0.9470,949.68,158.00,0.0000,949.68,158.00,0.0000,949.68,158.00,0.0000,1065.09,185.03,0.0000,949.68,158.00,0.0000,1045.00,247.85,0.0000,1012.50,220.82,0.0000,1010.67,276.34,0.0000,1007.02,276.70,0.0000,1029.30,251.13,0.0000,1045.37,251.13,0.0000,1055.96,280.72,0.0000,1062.53,275.61,0.0000,1026.38,310.30,0.0000,1012.86,291.68,0.0000,1010.67,344.63,0.0000,1002.27,344.63,0.0000
206,0,Elm,0.6651,815.9,79.7,1054.3,421.0,0.8951,762.90,79.00,0.0000,1019.40,153.14,0.0000,1010.05,146.46,0.0000,955.94,101.04,0.0000,973.31,119.75,0.0000,953.94,140.45,0.0000,762.90,79.00,0.0000,1002.03,220.61,0.0000,937.91,259.35,0.0000,1023.41,196.56,0.0000,762.90,79.00,0.0000,850.40,319.47,0.0000,886.47,336.84,0.0000,1002.03,266.03,0.0000,762.90,79.00,0.0000,995.35,349.53,0.0000,762.90,79.00,0.0000
206,1,Jok,0.6661,1002.0,161.0,1084.0,345.0,0.9422,950.25,160.00,0.0000,950.25,160.00,0.0000,950.25,160.00,0.0000,1065.25,179.41,0.0000,950.25,160.00,0.0000,1040.45,245.17,0.0000,1009.91,222.17,0.0000,1006.67,276.80,0.0000,1006.67,276.80,0.0000,1025.00,343.64,0.0000,1005.95,343.64,0.0000,1058.78,280.75,0.0000,1061.66,275.36,0.0000,1026.08,310.22,0.0000,1007.03,271.41,0.0000,950.25,343.64,0.0000,998.05,343.64,0.0000
207,1,Jok,0.5146,817.7,73.7,1046.5,418.4,0.8974,759.05,73.00,0.0000,1011.06,134.99,0.0000,759.05,73.00,0.0000,953.11,73.00,0.0000,951.09,114.10,0.0000,934.25,140.38,0.0000,759.05,73.00,0.0000,987.48,215.18,0.0000,928.18,255.61,0.0000,1021.84,191.59,0.0000,759.05,73.00,0.0000,837.21,302.10,0.0000,871.58,325.01,0.0000,987.48,262.35,0.0000,759.05,73.00,0.0000,982.09,326.36,0.0000,759.05,73.00,0.0000
207,1,Jok,0.6474,992.5,161.6,1083.3,347.4,0.9404,944.77,161.00,0.0000,944.77,161.00,0.0000,944.77,161.00,0.0000,1069.74,180.62,0.0000,1035.23,176.98,0.0000,1039.95,244.19,0.0000,1007.26,219.49,0.0000,1010.53,278.70,0.0000,1006.89,272.53,0.0000,1031.23,346.64,0.0000,985.10,267.08,0.0000,1056.66,294.32,0.0000,1066.47,283.43,0.0000,1028.33,294.32,0.0000,997.09,270.35,0.0000,944.77,346.64,0.0000,978.92,346.64,0.0000
208,0,Elm,0.5567,815.7,75.7,1052.0,421.5,0.8974,760.94,75.00,0.0000,1019.76,143.25,0.0000,1007.60,143.25,0.0000,1000.84,97.98,0.0000,954.89,125.01,0.0000,930.56,142.58,0.0000,920.42,159.47,0.0000,990.03,218.27,0.0000,930.56,264.89,0.0000,1024.49,193.94,0.0000,760.94,75.00,0.0000,839.33,304.77,0.0000,879.88,335.18,0.0000,987.32,270.98,0.0000,760.94,75.00,0.0000,973.13,336.53,0.0000,760.94,75.00,0.0000
208,1,Jok,0.6345,997.5,155.8,1082.9,348.6,0.9382,942.72,155.00,0.0000,942.72,155.00,0.0000,942.72,155.00,0.0000,1071.64,224.36,0.0000,1033.56,177.99,0.0000,1041.10,247.73,0.0000,1012.08,221.34,0.0000,1014.72,277.51,0.0000,1007.55,277.13,0.0000,1036.96,251.50,0.0000,1041.48,251.12,0.0000,1012.08,326.51,0.0000,942.72,325.01,0.0000,1029.42,291.08,0.0000,999.64,271.48,0.0000,942.72,347.62,0.0000,978.15,335.18,0.0000
209,0,Elm,0.7149,823.7,82.0,1052.0,421.0,0.8965,768.87,82.00,0.0000,1031.61,148.02,0.0000,1021.05,148.02,0.0000,958.99,104.45,0.0000,958.33,131.51,0.0000,992.66,165.18,0.0000,768.87,82.00,0.0000,992.66,232.52,0.0000,933.91,268.16,0.0000,1031.61,221.29,0.0000,768.87,82.00,0.0000,844.79,306.45,0.0000,872.51,328.90,0.0000,990.02,280.05,0.0000,768.87,82.00,0.0000,974.18,330.88,0.0000,768.87,82.00,0.0000
209,1,Jok,0.6472,997.6,151.3,1083.5,349.0,0.9381,941.59,151.00,0.0000,941.59,151.00,0.0000,941.59,151.00,0.0000,1065.10,211.02,0.0000,1034.32,176.01,0.0000,1042.02,241.80,0.0000,1012.39,217.56,0.0000,1017.39,279.90,0.0000,1017.78,279.13,0.0000,1036.25,249.50,0.0000,1036.25,249.50,0.0000,1022.39,319.91,0.0000,941.59,318.76,0.0000,1034.32,275.28,0.0000,1002.39,279.90,0.0000,1001.62,347.62,0.0000,977.38,334.92,0.0000
210,0,Elm,0.6902,827.7,86.6,1046.4,426.2,0.9018,765.91,86.00,0.0000,1036.84,153.07,0.0000,765.91,86.00,0.0000,1051.45,111.90,0.0000,967.78,127.17,0.0000,991.69,152.41,0.0000,765.91,86.00,0.0000,991.02,237.41,0.0000,932.59,265.96,0.0000,1034.85,223.46,0.0000,765.91,86.00,0.0000,842.94,310.45,0.0000,870.83,328.38,0.0000,998.33,273.27,0.0000,765.91,86.00,0.0000,971.77,342.33,0.0000,765.91,86.00,0.0000
210,1,Jok,0.6477,994.4,144.6,1085.4,348.5,0.9394,937.42,144.00,0.0000,1057.75,218.91,0.0000,937.42,144.00,0.0000,1065.32,206.55,0.0000,1041.81,174.28,0.0000,1056.95,227.67,0.0000,1010.73,208.55,0.0000,1024.28,277.88,0.0000,937.42,263.93,0.0000,1025.08,242.41,0.0000,1033.05,258.75,0.0000,1059.74,318.52,0.0000,1060.14,309.35,0.0000,1025.88,290.23,0.0000,1006.35,279.87,0.0000,999.58,347.60,0.0000,988.42,334.45,0.0000
211,0,Elm,0.6508,832.0,84.8,1053.4,428.9,0.9019,770.19,84.00,0.0000,1048.34,167.98,0.0000,1027.52,160.59,0.0000,1061.78,141.78,0.0000,974.44,133.72,0.0000,1009.38,167.98,0.0000,770.19,84.00,0.0000,997.95,237.86,0.0000,938.16,273.47,0.0000,1042.97,223.08,0.0000,770.19,84.00,0.0000,854.84,312.44,0.0000,876.34,334.61,0.0000,995.94,286.23,0.0000,770.19,84.00,0.0000,978.47,331.92,0.0000,770.19,84.00,0.0000
211,1,Jok,0.6477,990.1,128.4,1095.0,349.3,0.9252,1034.46,200.08,0.0000,1047.41,192.31,0.0000,1034.03,176.78,0.0000,1067.26,191.45,0.0000,1039.64,153.47,0.0000,1048.27,218.21,0.0000,1010.29,188.86,0.0000,1022.37,266.99,0.0000,987.84,235.05,0.0000,1014.17,245.84,0.0000,1010.29,245.84,0.0000,1070.72,290.30,0.0000,1049.57,285.98,0.0000,1047.41,286.84,0.0000,1006.40,285.98,0.0000,998.20,348.57,0.0000,989.57,334.32,0.0000
212,0,Elm,0.5722,832.7,87.0,1049.7,429.5,0.9058,769.03,86.00,0.0000,1043.70,159.02,0.0000,1026.28,159.69,0.0000,1051.73,126.87,0.0000,972.68,136.91,0.0000,1007.52,152.99,0.0000,769.03,86.00,0.0000,996.13,238.74,0.0000,937.85,273.58,0.0000,1041.02,224.67,0.0000,769.03,86.00,0.0000,854.11,313.77,0.0000,885.59,331.19,0.0000,1003.50,274.92,0.0000,769.03,86.00,0.0000,990.10,321.14,0.0000,769.03,86.00,0.0000
212,1,Jok,0.5568,988.3,117.1,1096.7,350.2,0.9269,1038.97,185.26,0.0000,1043.97,159.32,0.0000,1026.23,160.69,0.0000,1055.35,159.32,0.0000,983.90,117.00,0.0000,1056.26,203.92,0.0000,993.46,184.81,0.0000,1020.77,264.45,0.0000,925.20,270.82,0.0000,925.20,246.70,0.0000,1023.50,253.98,0.0000,1066.27,288.56,0.0000,1029.87,283.56,0.0000,1014.85,284.01,0.0000,1000.74,283.56,0.0000,975.71,349.54,0.0000,983.90,349.54,0.0000
213,0,Elm,0.6646,832.0,86.7,1058.2,428.6,0.9043,774.55,86.00,0.0000,1047.09,161.48,0.0000,1030.39,162.82,0.0000,1056.44,126.08,0.0000,976.28,134.76,0.0000,1001.66,169.50,0.0000,774.55,86.00,0.0000,1024.38,238.30,0.0000,942.21,274.37,0.0000,1045.08,237.63,0.0000,774.55,86.00,0.0000,852.04,313.11,0.0000,886.11,335.15,0.0000,1008.34,280.38,0.0000,774.55,86.00,0.0000,979.62,337.16,0.0000,774.55,86.00,0.0000
213,1,Jok,0.5425,988.8,102.8,1101.9,354.3,0.9096,1041.16,191.58,0.0000,1047.06,163.03,0.0000,1034.27,165.49,0.0000,1047.55,124.15,0.0000,980.62,102.00,0.0000,1051.00,199.95,0.0000,1002.27,170.91,0.0000,1036.23,260.48,0.0000,918.11,280.17,0.0000,1020.48,249.66,0.0000,1019.50,253.10,0.0000,1060.84,316.59,0.0000,1052.97,307.24,0.0000,1027.87,282.63,0.0000,1014.58,280.17,0.0000,983.57,353.51,0.0000,984.06,353.51,0.0000
214,0,Elm,0.5400,834.4,74.0,1070.0,428.5,0.9176,774.54,74.00,0.0000,1048.34,169.41,0.0000,774.54,74.00,0.0000,1019.99,97.51,0.0000,983.34,137.61,0.0000,1008.93,171.49,0.0000,774.54,74.00,0.0000,1008.23,254.46,0.0000,937.71,275.89,0.0000,1033.12,231.64,0.0000,774.54,74.00,0.0000,854.05,319.45,0.0000,890.00,340.19,0.0000,1006.16,287.64,0.0000,774.54,74.00,0.0000,976.43,334.66,0.0000,774.54,74.00,0.0000
214,1,Jok,0.5435,984.4,74.2,1101.3,361.5,0.8797,898.80,74.00,0.0000,1046.78,164.25,0.0000,1032.77,167.05,0.0000,1046.22,116.60,0.0000,1009.79,99.79,0.0000,1057.99,191.71,0.0000,982.88,153.04,0.0000,1036.69,256.18,0.0000,898.80,276.36,0.0000,1019.88,242.16,0.0000,1019.31,245.53,0.0000,898.80,74.00,0.0000,1033.33,319.52,0.0000,1023.80,297.66,0.0000,1001.94,279.16,0.0000,986.80,360.44,0.0000,973.35,360.44,0.0000
215,0,Elm,0.5321,835.9,69.8,1088.6,429.1,0.9201,781.56,69.00,0.0000,1048.05,170.25,0.0000,1033.98,173.77,0.0000,1034.69,121.73,0.0000,986.88,148.45,0.0000,993.20,156.89,0.0000,937.66,168.14,0.0000,998.83,235.64,0.0000,939.77,276.42,0.0000,1033.28,229.31,0.0000,781.56,69.00,0.0000,862.42,317.91,0.0000,892.66,340.41,0.0000,1000.23,286.27,0.0000,781.56,69.00,0.0000,998.12,346.73,0.0000,781.56,69.00,0.0000
215,0,Elm,0.6092,976.0,67.6,1102.4,376.5,0.8586,884.27,67.00,0.0000,1048.42,176.24,0.0000,1036.35,176.84,0.0000,1020.06,100.19,0.0000,1026.70,118.30,0.0000,1065.32,152.70,0.0000,995.31,152.10,0.0000,1014.62,277.02,0.0000,942.20,284.27,0.0000,1015.23,248.05,0.0000,1020.06,251.68,0.0000,884.27,67.00,0.0000,1047.82,319.27,0.0000,1019.45,287.89,0.0000,1002.55,286.08,0.0000,983.85,345.82,0.0000,976.60,354.88,0.0000
216,1,Jok,0.5115,835.8,66.9,1086.0,429.0,0.9099,779.85,66.00,0.0000,1050.64,177.00,0.0000,1037.92,179.12,0.0000,1003.98,109.13,0.0000,991.25,153.67,0.0000,964.39,145.89,0.0000,946.71,172.76,0.0000,1016.71,249.83,0.0000,938.23,278.11,0.0000,1027.31,234.27,0.0000,779.85,66.00,0.0000,860.45,320.53,0.0000,897.93,343.16,0.0000,999.74,292.96,0.0000,779.85,66.00,0.0000,975.70,353.05,0.0000,779.85,66.00,0.0000
216,0,Elm,0.5716,972.7,63.4,1105.4,378.1,0.8272,880.95,63.00,0.0000,1047.67,184.82,0.0000,1042.14,185.43,0.0000,1018.76,88.84,0.0000,1056.90,97.45,0.0000,1060.59,158.98,0.0000,1042.14,149.75,0.0000,1061.21,288.79,0.0000,949.85,287.56,0.0000,1019.99,239.57,0.0000,1020.60,253.72,0.0000,1048.29,331.24,0.0000,1048.90,332.47,0.0000,1042.14,294.94,0.0000,1001.53,288.79,0.0000,1048.90,343.55,0.0000,972.62,357.08,0.0000
217,1,Jok,0.5143,836.3,67.7,1076.1,430.4,0.9166,775.03,67.00,0.0000,1050.82,181.15,0.0000,1038.06,188.24,0.0000,997.65,93.23,0.0000,997.65,170.51,0.0000,959.36,144.99,0.0000,943.06,174.77,0.0000,994.10,235.03,0.0000,936.68,278.99,0.0000,1029.55,235.03,0.0000,775.03,67.00,0.0000,863.65,317.27,0.0000,893.43,340.67,0.0000,1002.61,286.79,0.0000,775.03,67.00,0.0000,1043.73,328.62,0.0000,967.87,366.90,0.0000
217,1,Jok,0.5628,974.8,57.0,1098.1,371.2,0.7980,1043.52,211.04,0.0000,1049.67,182.74,0.0000,1048.44,107.06,0.0000,1001.69,88.61,0.0000,1053.37,102.76,0.0000,975.23,126.14,0.0000,1023.83,137.21,0.0000,1025.68,281.79,0.0000,1046.60,273.79,0.0000,1025.68,263.95,0.0000,1026.29,253.49,0.0000,1039.21,325.47,0.0000,1038.60,325.47,0.0000,1025.68,293.48,0.0000,998.61,287.94,0.0000,1025.68,326.09,0.0000,978.31,350.08,0.0000
218,0,Elm,0.5026,840.1,80.4,1084.1,431.4,0.9128,786.53,80.00,0.0000,1049.78,185.57,0.0000,786.53,80.00,0.0000,994.25,110.85,0.0000,992.88,165.01,0.0000,964.77,148.55,0.0000,786.53,80.00,0.0000,1018.93,258.24,0.0000,935.98,276.75,0.0000,1027.15,236.30,0.0000,786.53,80.00,0.0000,865.37,320.63,0.0000,894.84,343.94,0.0000,1006.59,286.35,0.0000,786.53,80.00,0.0000,985.34,350.11,0.0000,786.53,80.00,0.0000
218,0,Elm,0.5280,972.4,69.5,1099.9,379.0,0.8895,1042.01,210.22,0.0000,1051.06,190.91,0.0000,1044.42,188.50,0.0000,1003.38,101.59,0.0000,1054.08,125.13,0.0000,972.00,136.59,0.0000,1015.45,161.34,0.0000,1026.32,290.49,0.0000,949.67,286.27,0.0000,1018.47,222.90,0.0000,1025.71,255.49,0.0000,1038.99,331.53,0.0000,946.65,332.13,0.0000,1026.32,290.49,0.0000,995.54,289.89,0.0000,988.29,343.60,0.0000,970.79,364.12,0.0000
219,0,Elm,0.6547,837.3,98.5,1070.5,432.5,0.9076,786.12,98.00,0.0000,1053.58,191.94,0.0000,786.12,98.00,0.0000,1004.00,120.18,0.0000,1003.35,146.93,0.0000,956.38,158.02,0.0000,786.12,98.00,0.0000,1007.26,246.73,0.0000,936.16,275.44,0.0000,1039.88,246.08,0.0000,786.12,98.00,0.0000,868.31,319.80,0.0000,895.06,336.11,0.0000,1004.65,287.83,0.0000,786.12,98.00,0.0000,978.56,355.02,0.0000,786.12,98.00,0.0000
219,0,Elm,0.5720,966.9,69.0,1103.4,378.3,0.8990,880.02,68.00,0.0000,1055.00,191.52,0.0000,880.02,68.00,0.0000,1008.38,113.41,0.0000,1038.66,153.37,0.0000,970.24,143.68,0.0000,973.27,181.83,0.0000,1025.34,289.00,0.0000,949.05,274.46,0.0000,1056.82,225.42,0.0000,880.02,68.00,0.0000,1038.66,331.38,0.0000,936.33,344.70,0.0000,1025.34,289.00,0.0000,996.27,289.00,0.0000,986.59,343.49,0.0000,970.84,364.07,0.0000
220,0,Elm,0.6874,839.3,103.0,1073.5,431.8,0.9032,1041.44,216.39,0.0000,1056.81,197.17,0.0000,1045.92,196.53,0.0000,1022.22,126.06,0.0000,1006.84,142.72,0.0000,964.56,155.53,0.0000,791.59,103.00,0.0000,1020.94,249.06,0.0000,937.66,283.02,0.0000,1041.44,238.81,0.0000,791.59,103.00,0.0000,872.31,320.81,0.0000,892.81,341.31,0.0000,1008.77,286.22,0.0000,791.59,103.00,0.0000,979.30,350.92,0.0000,791.59,103.00,0.0000
220,0,Elm,0.5725,969.9,74.6,1107.2,379.5,0.8951,1046.44,216.37,0.0000,1058.36,195.52,0.0000,1051.80,192.54,0.0000,885.60,74.00,0.0000,1055.97,157.99,0.0000,974.96,141.91,0.0000,976.15,178.84,0.0000,1019.63,290.84,0.0000,953.51,274.16,0.0000,1009.51,228.88,0.0000,1026.78,253.31,0.0000,1029.17,333.73,0.0000,940.41,378.40,0.0000,1028.57,291.43,0.0000,999.38,290.84,0.0000,990.45,345.64,0.0000,967.21,359.34,0.0000
221,0,Elm,0.6130,841.0,106.2,1078.8,431.6,0.8987,1044.12,221.53,0.0000,1057.46,200.58,0.0000,1048.57,201.21,0.0000,1033.33,132.66,0.0000,1011.12,163.76,0.0000,978.11,164.40,0.0000,796.57,106.00,0.0000,1023.81,250.73,0.0000,938.12,278.02,0.0000,1044.12,238.67,0.0000,796.57,106.00,0.0000,870.20,321.82,0.0000,891.78,338.32,0.0000,1009.21,291.35,0.0000,796.57,106.00,0.0000,981.92,351.65,0.0000,796.57,106.00,0.0000
221,1,Jok,0.5799,973.7,93.2,1102.8,377.5,0.9004,1045.66,220.58,0.0000,1056.20,206.16,0.0000,895.34,93.00,0.0000,1034.02,127.39,0.0000,1053.43,170.66,0.0000,991.30,145.70,0.0000,979.66,177.87,0.0000,1028.47,280.48,0.0000,958.58,274.38,0.0000,1063.41,237.22,0.0000,1031.80,259.41,0.0000,1027.91,327.63,0.0000,895.34,342.05,0.0000,1019.04,281.04,0.0000,1001.29,289.36,0.0000,992.97,345.94,0.0000,969.67,358.70,0.0000
222,1,Jok,0.5138,842.4,112.2,1088.1,432.0,0.9106,1038.88,222.90,0.0000,1053.21,205.46,0.0000,1048.85,206.70,0.0000,1046.36,150.01,0.0000,1012.71,169.32,0.0000,973.46,158.11,0.0000,805.86,112.00,0.0000,1028.91,243.46,0.0000,941.06,280.22,0.0000,1048.23,236.61,0.0000,805.86,112.00,0.0000,884.99,320.72,0.0000,888.11,340.04,0.0000,1014.58,287.70,0.0000,805.86,112.00,0.0000,986.55,346.89,0.0000,805.86,112.00,0.0000
222,1,Jok,0.5090,972.8,106.8,1106.2,377.8,0.9011,1050.34,227.74,0.0000,1056.16,211.86,0.0000,903.19,106.00,0.0000,1054.57,135.11,0.0000,1014.34,175.34,0.0000,999.52,145.17,0.0000,982.59,186.45,0.0000,1030.22,261.61,0.0000,954.00,277.49,0.0000,1061.98,227.21,0.0000,1024.40,262.67,0.0000,1029.69,310.31,0.0000,903.19,336.24,0.0000,1022.28,284.90,0.0000,1001.11,293.37,0.0000,996.35,376.47,0.0000,970.41,359.53,0.0000
223,0,Elm,0.6084,974.7,111.1,1108.2,378.5,0.9170,1043.88,229.90,0.0000,1056.92,211.65,0.0000,907.25,111.00,0.0000,1066.30,160.02,0.0000,1011.55,176.19,0.0000,1010.50,155.33,0.0000,974.52,184.01,0.0000,1023.54,301.34,0.0000,953.66,281.00,0.0000,1057.96,230.42,0.0000,1026.15,258.06,0.0000,1025.63,312.29,0.0000,907.25,331.07,0.0000,1024.06,286.74,0.0000,999.55,288.30,0.0000,993.29,348.28,0.0000,974.00,360.27,0.0000
223,0,Elm,0.7121,841.8,113.3,1088.8,433.4,0.9147,1038.50,223.62,0.0000,1052.88,206.75,0.0000,1048.50,208.00,0.0000,1058.50,169.25,0.0000,1012.25,169.88,0.0000,982.88,158.62,0.0000,804.75,113.00,0.0000,1028.50,244.88,0.0000,939.75,282.38,0.0000,1048.50,229.88,0.0000,804.75,113.00,0.0000,884.75,318.62,0.0000,804.75,113.00,0.0000,1014.12,289.25,0.0000,804.75,113.00,0.0000,986.00,343.62,0.0000,804.75,113.00,0.0000
224,1,Jok,0.5548,977.9,112.5,1105.7,378.8,0.9198,908.42,112.00,0.0000,1054.41,217.46,0.0000,1045.58,211.75,0.0000,1067.40,184.73,0.0000,1004.02,176.42,0.0000,1023.76,156.16,0.0000,975.44,184.73,0.0000,1022.20,304.23,0.0000,954.14,282.41,0.0000,1064.80,247.60,0.0000,1031.03,252.79,0.0000,1024.28,312.54,0.0000,908.42,330.20,0.0000,1024.28,287.08,0.0000,1000.90,288.64,0.0000,994.14,340.07,0.0000,966.61,360.34,0.0000
224,0,Elm,0.6663,841.1,111.6,1087.1,434.7,0.9185,1037.83,227.71,0.0000,1052.34,206.89,0.0000,1047.92,211.31,0.0000,1058.02,168.41,0.0000,1011.33,174.09,0.0000,982.31,158.31,0.0000,801.89,111.00,0.0000,1027.73,244.11,0.0000,937.52,281.33,0.0000,1047.29,237.17,0.0000,801.89,111.00,0.0000,882.01,317.92,0.0000,801.89,111.00,0.0000,1005.02,288.90,0.0000,801.89,111.00,0.0000,984.84,348.83,0.0000,801.89,111.00,0.0000
225,1,Jok,0.6147,980.7,118.6,1100.4,378.0,0.9151,1042.46,234.29,0.0000,1055.16,218.55,0.0000,1043.48,209.91,0.0000,1070.39,189.09,0.0000,1011.48,168.78,0.0000,1023.67,161.16,0.0000,975.94,188.59,0.0000,1023.16,307.41,0.0000,954.61,282.53,0.0000,1063.79,250.54,0.0000,909.92,118.00,0.0000,1023.16,314.02,0.0000,909.92,331.28,0.0000,1023.67,282.02,0.0000,1000.82,290.66,0.0000,989.14,340.93,0.0000,966.80,360.23,0.0000
225,1,Jok,0.5164,841.3,114.6,1082.7,434.7,0.9182,1035.38,227.12,0.0000,1054.12,208.38,0.0000,1044.75,208.38,0.0000,1049.12,166.50,0.0000,1008.50,170.88,0.0000,979.75,159.62,0.0000,801.00,114.00,0.0000,1024.75,246.50,0.0000,936.62,282.12,0.0000,1048.50,224.62,0.0000,801.00,114.00,0.0000,880.38,319.00,0.0000,801.00,114.00,0.0000,1009.75,289.62,0.0000,801.00,114.00,0.0000,982.88,344.62,0.0000,801.00,114.00,0.0000
226,1,Jok,0.5380,980.6,122.3,1099.2,377.9,0.9142,1042.75,235.55,0.0000,1055.21,215.13,0.0000,1043.25,207.66,0.0000,1069.15,159.35,0.0000,1011.38,164.33,0.0000,1042.75,216.63,0.0000,977.01,180.27,0.0000,1026.32,290.34,0.0000,956.09,273.90,0.0000,1065.66,251.99,0.0000,1031.80,254.98,0.0000,1023.83,314.25,0.0000,912.27,331.18,0.0000,1023.83,282.37,0.0000,1000.92,287.85,0.0000,993.95,340.64,0.0000,967.55,359.57,0.0000
226,0,Elm,0.6056,839.3,115.4,1084.4,435.8,0.9218,1039.62,230.62,0.0000,1054.62,209.38,0.0000,1045.25,209.38,0.0000,1065.25,171.88,0.0000,1009.00,171.88,0.0000,980.25,153.12,0.0000,801.50,115.00,0.0000,1025.88,245.00,0.0000,937.75,283.12,0.0000,1049.00,240.00,0.0000,801.50,115.00,0.0000,880.88,320.00,0.0000,801.50,115.00,0.0000,1006.50,291.25,0.0000,801.50,115.00,0.0000,983.38,345.62,0.0000,801.50,115.00,0.0000
227,1,Jok,0.5606,982.3,117.4,1100.2,377.1,0.9116,1043.45,237.86,0.0000,1052.08,218.05,0.0000,1040.91,208.91,0.0000,1070.36,205.87,0.0000,1012.47,167.78,0.0000,1038.37,159.66,0.0000,987.08,173.37,0.0000,1024.15,302.35,0.0000,955.09,271.88,0.0000,1064.77,249.54,0.0000,1032.78,253.09,0.0000,1024.15,319.11,0.0000,910.91,330.79,0.0000,1024.15,281.02,0.0000,1001.30,289.15,0.0000,994.19,339.93,0.0000,975.40,359.73,0.0000
227,0,Elm,0.6004,837.3,112.3,1083.1,435.7,0.9180,1043.92,233.12,0.0000,1064.11,211.68,0.0000,1048.34,207.89,0.0000,1069.16,175.09,0.0000,1007.33,168.78,0.0000,997.24,158.05,0.0000,797.89,112.00,0.0000,1023.73,245.11,0.0000,936.04,281.70,0.0000,1043.92,238.80,0.0000,797.89,112.00,0.0000,871.07,319.55,0.0000,888.10,339.11,0.0000,1008.59,289.90,0.0000,797.89,112.00,0.0000,982.10,349.83,0.0000,797.89,112.00,0.0000
228,0,Elm,0.5268,985.7,123.0,1097.3,378.1,0.8937,1043.27,237.05,0.0000,1047.75,222.11,0.0000,1038.79,213.15,0.0000,1070.17,170.81,0.0000,1012.39,165.83,0.0000,1024.35,152.88,0.0000,978.03,178.78,0.0000,1024.35,271.92,0.0000,960.60,274.41,0.0000,1068.17,210.16,0.0000,1043.77,245.52,0.0000,1024.84,321.22,0.0000,913.28,377.50,0.0000,1021.86,277.89,0.0000,999.44,285.86,0.0000,994.96,341.64,0.0000,968.07,361.07,0.0000
228,0,Elm,0.6077,836.8,112.8,1084.5,435.7,0.9203,1039.14,230.60,0.0000,1056.80,211.68,0.0000,1047.34,207.89,0.0000,1064.37,170.04,0.0000,1006.96,164.36,0.0000,988.04,170.04,0.0000,798.15,112.00,0.0000,1024.00,245.74,0.0000,936.31,281.70,0.0000,1048.60,238.80,0.0000,798.15,112.00,0.0000,871.33,318.92,0.0000,892.78,341.63,0.0000,1008.86,289.90,0.0000,798.15,112.00,0.0000,981.73,349.83,0.0000,798.15,112.00,0.0000
229,0,Elm,0.6134,836.8,111.7,1084.6,436.1,0.9232,1035.95,230.97,0.0000,1053.09,211.29,0.0000,1041.66,208.75,0.0000,1065.15,174.48,0.0000,1000.40,169.40,0.0000,998.50,157.97,0.0000,797.91,111.00,0.0000,1024.53,255.73,0.0000,936.29,281.75,0.0000,1054.99,223.35,0.0000,797.91,111.00,0.0000,878.53,319.20,0.0000,888.69,339.52,0.0000,1009.93,290.00,0.0000,797.91,111.00,0.0000,982.00,350.94,0.0000,797.91,111.00,0.0000
229,0,Elm,0.5371,984.8,121.4,1098.6,377.8,0.8897,1043.00,235.50,0.0000,1048.00,220.50,0.0000,1039.00,211.50,0.0000,1071.00,190.50,0.0000,1013.00,168.50,0.0000,1024.50,226.00,0.0000,978.00,163.50,0.0000,1024.50,304.50,0.0000,957.00,273.00,0.0000,1068.00,232.00,0.0000,1032.50,254.00,0.0000,1024.50,324.50,0.0000,913.00,331.00,0.0000,1022.00,290.00,0.0000,1002.50,291.00,0.0000,989.00,348.50,0.0000,968.50,360.00,0.0000
230,0,Elm,0.5751,982.9,115.7,1098.7,377.3,0.8914,1042.38,232.18,0.0000,1052.11,216.32,0.0000,1042.89,203.53,0.0000,1070.53,159.01,0.0000,1002.98,158.50,0.0000,1023.45,158.50,0.0000,975.86,172.31,0.0000,1020.89,305.36,0.0000,954.37,282.84,0.0000,1063.88,248.56,0.0000,1031.64,259.30,0.0000,1023.45,323.78,0.0000,909.34,330.43,0.0000,1023.45,287.45,0.0000,1000.93,288.98,0.0000,993.26,340.16,0.0000,966.65,359.60,0.0000
230,0,Elm,0.5603,836.8,109.9,1083.7,435.4,0.9220,1035.29,227.43,0.0000,1049.94,205.14,0.0000,1041.02,205.14,0.0000,1049.94,166.30,0.0000,1000.27,161.85,0.0000,978.62,167.58,0.0000,796.52,109.00,0.0000,1024.47,254.17,0.0000,938.51,281.55,0.0000,1049.94,224.25,0.0000,796.52,109.00,0.0000,877.39,317.84,0.0000,887.57,338.22,0.0000,1009.19,291.10,0.0000,796.52,109.00,0.0000,981.81,349.04,0.0000,796.52,109.00,0.0000
